REGIMEN;UNIVERSIDA;UNIV_C;UNIDAD_ACA;UNAC_C;ANEXO_C;UNICUE;CUI;TELEF;FAX;WEB;DIRECCION_NORM;CALLE;ALTURA;WKT_GKBA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LAT;LNG
PRIVADO;UNIVERSIDAD DEL CEMA;34;DOCTORADO EN DIRECCION DE EMPRESAS;158;0;3415800;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;DOCTORADO EN ECONOMIA;159;0;3415900;2522;(C)6314-3000;6314-1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN AGRONEGOCIOS;283;0;3428300;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN CIENCIAS DEL ESTADO;284;0;3428400;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN DIRECCION DE EMPRESAS;286;0;3428600;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN ECONOMIA;287;0;3428700;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN ESTUDIOS INTERNACIONALES;288;0;3428800;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN EVALUACION DE PROYECTOS;289;0;3428900;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CEMA;34;MAESTRIA EN FINANZAS;290;0;3429000;2522;(C)6314Û3000;4314 - 1654;;CORDOBA AV. 374;CORDOBA AV.;374;POINT(108342.117115 103402.260329);SAN NICOLAS;COMUNA 1;1054;C1054AAP;-34.598563655495774;-58.372362649043296
PRIVADO;UNIVERSIDAD DEL CINE;35;RECTORADO;1;0;3500100;2523;(R)4300-1413/4300-1407;4300-0674;WWW.UCINE.EDU.AR;"GIUFFRA; JOSE M.;DR. 330";"GIUFFRA; JOSE M.;DR.";330;POINT(108498.127888 101263.768242);SAN TELMO;COMUNA 1;1064;C1064ADD;-34.617838975028306;-58.37064056629229
PRIVADO;UNIVERSIDAD DEL CINE;35;FACULTAD DE CIENCIAS DE LA COMUNICACION;10;0;3501000;2523;(R)300-1413 /4300-140;4300-0674;;"GIUFFRA; JOSE M.;DR. 330";"GIUFFRA; JOSE M.;DR.";330;POINT(108498.127888 101263.768242);SAN TELMO;COMUNA 1;1064;C1064ADD;-34.617838975028306;-58.37064056629229
PRIVADO;UNIVERSIDAD DEL CINE;35;FACULTAD DE CINEMATOGRAFIA;225;0;3522500;2523;(R)300-1413 /4300-140;4300-0674;;"GIUFFRA; JOSE M.;DR. 330";"GIUFFRA; JOSE M.;DR.";330;POINT(108498.127888 101263.768242);SAN TELMO;COMUNA 1;1064;C1064ADD;-34.617838975028306;-58.37064056629229
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;RECTORADO;1;0;3600100;2524;5530-7600/5530-7603;5530-7614;WWW.UMSA.EDU.AR;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;FACULTAD DE CIENCIAS ECONOMICAS;2;0;3600200;2524;5530-7600/5530-7603;5530-7614;;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;FACULTAD DE CIENCIAS JURIDICAS Y SOCIALES;18;0;3601800;2524;5530-7694[C]5530-7600;5530-7614;;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;FACULTAD DE ARTES;213;0;3621300;2524;5530-7692/93[C]5530-7600;5530-7614;;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;FACULTAD DE CIENCIAS HUMANAS;219;0;3621900;2524;5530-7615[C]5530-7600;5530-7614;;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO;36;FACULTAD DE LENGUAS MODERNAS;242;0;3624200;2524;5530-7689[C]5530-7600;5530-7614;;CORRIENTES AV. 1723;CORRIENTES AV.;1723;POINT(106603.021707 102769.277578);SAN NICOLAS;COMUNA 1;1042;C1042AAD;-34.60428209531295;-58.39131557604274
PRIVADO;UNIVERSIDAD DEL NORTE SANTO TOMAS DE AQUINO;37;FACULTAD DE FILOSOFIA;236;0;3723600;2533;4345-4817;4345-4817;;DEFENSA 422;DEFENSA;422;POINT(108387.641769 101792.994986);MONSERRAT;COMUNA 1;1065;C1065AAH;-34.613069382544076;-58.371850483651244
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;RECTORADO;1;0;3800100;2531;4813-1408/9630;4812-4625;WWW.SALVADOR.EDU.AR;VIAMONTE 1856;VIAMONTE;1856;POINT(106396.038152 103147.475431);BALVANERA;COMUNA 3;1056;C1056ABB;-34.600874284293845;-58.39357490474059
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE CIENCIAS ECONOMICAS;2;0;3800200;2530;4813-3408/3409;4813-3408;;VIAMONTE 1816;VIAMONTE;1816;POINT(106447.947611 103150.271177);BALVANERA;COMUNA 3;1056;C1056ABB;-34.60084875842271;-58.3930090460501
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE INGENIERIA;3;0;3800300;2527;4815-1974;4815-1974;;LAVALLE 1878;LAVALLE;1878;POINT(106403.488815 102886.948176);BALVANERA;COMUNA 3;1051;C1051ABB;-34.60322266238947;-58.39349171786496
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE CIENCIAS SOCIALES;4;0;3800400;2536;4373-8305;4373-8305;;"PERON; JUAN DOMINGO; TTE. GENERAL 181";"PERON; JUAN DOMINGO; TTE. GENERAL";181;POINT(108384.132958 102623.966236);SAN NICOLAS;COMUNA 1;1038;C1038AAC;-34.60557894767338;-58.37189694906315
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE MEDICINA;6;0;3800600;2529;4811-8519/4815-5670;4811-8519;;TUCUMAN 1845;TUCUMAN;1845;POINT(106416.630017 103024.700671);BALVANERA;COMUNA 3;1050;C1050AAK;-34.60198086262439;-58.393349498989224
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE FILOSOFIA Y LETRAS;8;0;3800800;2527;4372-4261/5115;4372-5115;;LAVALLE 1878;LAVALLE;1878;POINT(106403.488815 102886.948176);BALVANERA;COMUNA 3;1051;C1051ABB;-34.60322266238947;-58.39349171786496
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE PSICOLOGIA Y PSICOPEDAGOGIA;21;0;3802100;2535;4813-3400/9639;4813-9639;;"ALVEAR; MARCELO T. DE 1335";"ALVEAR; MARCELO T. DE";1335;POINT(107072.205722 103581.786121);RETIRO;COMUNA 1;1058;C1058AAU;-34.596954918582;-58.38620742594895
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;ESCUELA DE ARTE Y ARQUITECTURA;166;0;3816600;2534;4951-6471;4951-6471;;"YRIGOYEN; HIPOLITO 2441";"YRIGOYEN; HIPOLITO";2441;POINT(105730.828245 102035.173693);BALVANERA;COMUNA 3;1089;C1089AAU;-34.61090463163346;-58.400819039993465
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;ESCUELA DE DISEÑO;174;0;3817400;2528;4771-3590;4771-3590;;RODRIGUEZ PEÑA 770;RODRIGUEZ PEÑA;770;POINT(106582.436655 103232.511667);SAN NICOLAS;COMUNA 1;1020;C1020ADP;-34.600106579054696;-58.391543580430465
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;ESCUELA DE ESTUDIOS ORIENTALES;177;0;3817700;2528;4771-3590;4771-3590;;RODRIGUEZ PEÑA 770;RODRIGUEZ PEÑA;770;POINT(106582.436655 103232.511667);SAN NICOLAS;COMUNA 1;1020;C1020ADP;-34.600106579054696;-58.391543580430465
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;ESCUELAS DE LENGUAS MODERNAS;204;0;3820400;2527;4372-4261/6201;4372-5115;;LAVALLE 1878;LAVALLE;1878;POINT(106403.488815 102886.948176);BALVANERA;COMUNA 3;1051;C1051ABB;-34.60322266238947;-58.39349171786496
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE CIENCIAS DE LA ADMINISTRACION;215;0;3821500;2530;4813-3409/3408;4813-3409;;VIAMONTE 1816;VIAMONTE;1816;POINT(106447.947611 103150.271177);BALVANERA;COMUNA 3;1056;C1056ABB;-34.60084875842271;-58.3930090460501
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE CIENCIAS DE LA EDUCACION Y DE LA COMUNICACION SOCIAL;217;0;3821700;2526;4811-2270/4812-9853;4812-9853;;CALLAO AV. 835;CALLAO AV.;835;POINT(106459.33487 103333.849919);RECOLETA;COMUNA 2;1023;C1023AAB;-34.59919388509207;-58.392886306908366
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;FACULTAD DE CIENCIAS JURIDICAS;222;0;3822200;2525;4812-2826/3302/8119;4812-2826;;CALLAO AV. 660;CALLAO AV.;660;POINT(106467.604896 103098.504715);BALVANERA;COMUNA 3;1022;C1022AAT;-34.601315264075964;-58.392794362061736
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;"FACULTAD DE HISTORIA; GEOGRAFIA Y TURISMO";237;0;3823700;2532;4952-0591/0475;4952-0591;;VIAMONTE 2213;VIAMONTE;2213;POINT(105903.676191 103128.985731);BALVANERA;COMUNA 3;1056;C1056ABI;-34.6010439017649;-58.3989421557718
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;INSTITUTO DE CAPACITACION CONTINUA;258;0;3825800;2528;4813-0180;4813-0180;;RODRIGUEZ PEÑA 770;RODRIGUEZ PEÑA;770;POINT(106582.436655 103232.511667);SAN NICOLAS;COMUNA 1;1020;C1020ADP;-34.600106579054696;-58.391543580430465
PRIVADO;UNIVERSIDAD DEL SALVADOR;38;INSTITUTO DE PREVENCION DE LA DROGADEPENDENCIA;267;0;3826700;2534;4952-1403/4951;4951-6471;;"YRIGOYEN; HIPOLITO 2441";"YRIGOYEN; HIPOLITO";2441;POINT(105730.828245 102035.173693);BALVANERA;COMUNA 3;1089;C1089AAU;-34.61090463163346;-58.400819039993465
PRIVADO;UNIVERSIDAD ISALUD;39;RECTORADO;1;0;3900100;2537;(C)5239-4000;5279-4020;WWW.ISALUD.EDU.AR;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;CICLO DE LICENCIATURA EN ENFERMERIA;65;0;3906500;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;ENFERMERIA UNIVERSITARIA;160;0;3916000;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;LICENCIATURA EN ADMINISTRACION;273;0;3927300;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;LICENCIATURA EN NUTRICION;276;0;3927600;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;PROFESORADO UNIVERSITARIO;292;0;3929200;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;TECNICATURA EN ADMINISTRACION;310;0;3931000;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD ISALUD;39;"TECNICATURA EN SALUD; ALIMENTACION Y ACTIVIDAD FISICA";311;0;3931100;2537;(C)5239-4000;5279-4020;;REPUBLICA BOLIVARIANA DE VENEZUELA 931;REPUBLICA BOLIVARIANA DE VENEZUELA;931;POINT(107690.287878 101679.74093);MONSERRAT;COMUNA 1;1095;C1095AAS;-34.61409572849188;-58.379452620820636
PRIVADO;UNIVERSIDAD MAIMONIDES;40;RECTORADO;1;0;4000100;2539;4373-1090/4905-1154 /4382-7510;4373-1090;WWW.MAIMONIDES.EDU;TALCAHUANO 456;TALCAHUANO;456;POINT(107166.673611 102885.514757);SAN NICOLAS;COMUNA 1;1013;C1013AAJ;-34.60323053970568;-58.385171775854275
PRIVADO;UNIVERSIDAD MAIMONIDES;40;FACULTAD DE CIENCIAS DE LA SALUD;9;0;4000900;2538;4905-1182;4905-1115;;HIDALGO 775;HIDALGO;775;POINT(102045.738775 102087.292796);CABALLITO;COMUNA 6;1405;C1405BCK;-34.61044878429043;-58.440996237543835
PRIVADO;UNIVERSIDAD MAIMONIDES;40;ESCUELA DE COMUNICACION MULTIMEDIAL;171;0;4017100;2538;4905-1183;4905-1115;;HIDALGO 775;HIDALGO;775;POINT(102045.738775 102087.292796);CABALLITO;COMUNA 6;1405;C1405BCK;-34.61044878429043;-58.440996237543835
PRIVADO;UNIVERSIDAD MAIMONIDES;40;"FACULTAD DE HUMANIDADES; CIENCIAS SOCIALES Y EMPRESARIALES";239;0;4023900;2538;4905-1157/4905-1162 [C]4905-110;4905-1115;;HIDALGO 775;HIDALGO;775;POINT(102045.738775 102087.292796);CABALLITO;COMUNA 6;1405;C1405BCK;-34.61044878429043;-58.440996237543835
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;RECTORADO;1;0;4100100;2540;5354-6669 INT. 7711;5354-6669;WWW.UMET.EDU.AR;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO DE IDIOMAS;19;0;4101900;2540;5354-6669 INT. 7732;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO DE ACTIVIDAD FISICA Y SALUD;75;0;4107500;2540;5354-6669 INT. 7722;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO DE DESARROLLO COMUNITARIO;101;0;4110100;2540;5354-6669 INT. 7710;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO DE DESARROLLO EMPRENDEDOR;102;0;4110200;2540;5354-6669 INT. 7659;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO DE RESPONSABLIDAD SOCIAL;146;0;4114600;2540;5354-6669;;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;DEPARTAMENTO PEDAGOGICO;154;0;4115400;2540;5354-6669 INT. 7746;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;FACULTAD DE DESARROLLO Y GESTION DE LAS ORGANIZACIONES;231;0;4123100;2540;5354-6669 INT. 7713;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;FACULTAD DE POLITICAS PUBLICAS;248;0;4124800;2540;5354-6669 INT. 7717;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PRIVADO;UNIVERSIDAD METROPOLITANA PARA LA EDUCACION Y EL TRABAJO;41;FACULTAD DE TECNOLOGIA APLICADA;250;0;4125000;2540;5354-6669 INT. 7724;5354-6669;;SARMIENTO 2037;SARMIENTO;2037;POINT(106195.571079 102594.600616);BALVANERA;COMUNA 3;1044;C1044AAE;-34.60585919383703;-58.39575621898471
PUBLICO;UNIVERSIDAD NACIONAL DE LA MATANZA;42;ESCUELA DE POSGRADO;187;0;4218700;2303;4342-8776;4480-8975;;DE MAYO AV. 774;DE MAYO AV.;774;POINT(107880.901527 102261.538691);MONSERRAT;COMUNA 1;1084;C1084AAP;-34.608849896388705;-58.37737976127061
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;RECTORADO;1;0;4300100;2542;5777-1363/1364[C]5777-1300;5777-1363;WWW.IUNA.EDU.AR;AZCUENAGA 1129;AZCUENAGA;1129;POINT(105826.592961 103817.707386);RECOLETA;COMUNA 2;1115;C1115AAG;-34.59483611588836;-58.399787189827094
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;AREA TRANSDEPARTAMENTAL CARRERA DE ARTES MULTIMEDIALES;43;0;4304300;2550;4 864-0004/ 4 862-8209;4 864-0004;WWW.IUNA.EDU.AR/DEPARTAMENTOS/MULTIMEDI;YATAY 843;YATAY;843;POINT(103196.899873 103034.849242);ALMAGRO;COMUNA 5;1184;C1184ADO;-34.60190445569351;-58.428449220486016
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;AREA TRANSDEPARTAMENTAL CARRERA DE CRITICA DE ARTE;44;0;4304400;1090;4864-0004/4861/0324;4371-7160;HTTP://CRITICADEARTES.IUNA.EDU.AR;"MITRE; BARTOLOME 1869";"MITRE; BARTOLOME";1869;POINT(106446.512088 102357.344107);BALVANERA;COMUNA 3;1039;C1039AAA;-34.607996306153396;-58.393018673460375
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;AREA TRANSDEPARTAMENTAL CARRERA DE FORMACION DOCENTE;45;0;4304500;2543;4362-1699;4362-1699;HTTP://FORMACIONDOCENTE.IUNA.EDU.AR;BOLIVAR 1664;BOLIVAR;1664;POINT(108339.414693 100172.897976);BARRACAS;COMUNA 4;1141;C1141AAJ;-34.62767347665952;-58.37236036898918
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;AREA TRANSDEPARTAMENTAL DE FOLKLORE ÔANTONIO BARCELOÖ;46;0;4304600;2549;4956-0076;4956-0075;WWW.IUNA.EDU.AR/DEPARTAMENTOS/C_ FOLKLO;SANCHEZ DE LORIA 443;SANCHEZ DE LORIA;443;POINT(104622.678021 101594.728246);ALMAGRO;COMUNA 5;1173;C1173ACI;-34.61488044423279;-58.41289836066905
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;CARRERA DE POSGRADO DE ESPECIALISTA EN ARTE-TERAPIA;55;0;4305500;2560;4 301-2405;;;PINZON 1172;PINZON;1172;POINT(108627.985223 99196.2840611);BOCA;COMUNA 4;1161;C1161ADF;-34.63647435852969;-58.369203629539655
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;"DEPARTAMENTO DE ARTE DRAMATICAS ANTONIO CUNILL CABANELLAS""""";80;0;4308000;2547;4804-2352/9743;4804-2352;HTTP://DRAMATICAS.IUNA.EDU.AR;FRENCH 3614;FRENCH;3614;POINT(104735.139597 105120.564595);PALERMO;COMUNA 14;1425;C1425AXD;-34.58309758482113;-58.41169184074201
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;DEPARTAMENTO DE ARTES AUDIOVISUALES;82;0;4308200;2548;4861-1541/4864-0004;4864-0004;HTTP://AUDIOVISUALES.IUNA.EDU.AR;ROCAMORA 4141;ROCAMORA;4141;POINT(103721.919919 103334.573596);ALMAGRO;COMUNA 5;1184;C1184ABC;-34.59920093274928;-58.42272706639539
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;"DEPARTAMENTO DE ARTES DEL MOVIMIENTOMARIA RUANOVA""""";83;0;4308300;2549;4956-0168/0168;4956-0168;HTTP://MOVIMIENTO.IUNA.EDU.AR;SANCHEZ DE LORIA 443;SANCHEZ DE LORIA;443;POINT(104622.678021 101594.728246);ALMAGRO;COMUNA 5;1173;C1173ACI;-34.61488044423279;-58.41289836066905
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;"DEPARTAMENTO DE ARTES MUSICALES Y SONORAS CARLOS LOPEZ BUCHARDO""""";84;0;4308400;2541;4 961-0161/ 4 964-5593;;HTTP://ARTESMUSICALES@IUNA.EDU.AR;CORDOBA AV. 2445;CORDOBA AV.;2445;POINT(105637.900261 103322.373088);RECOLETA;COMUNA 2;1120;C1120AAG;-34.599302177409065;-58.401840746000566
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;"DEPARTAMENTO DE ARTES VISUALES PRILIDIANO PUEYRREDON""""";85;0;4308500;1090;2054-8558;4371-7537;WWW.IUNA.EDU.AR/DEPARTAMENTOS/A_ VISUAL;"MITRE; BARTOLOME 1869";"MITRE; BARTOLOME";1869;POINT(106446.512088 102357.344107);BALVANERA;COMUNA 3;1039;C1039AAA;-34.607996306153396;-58.393018673460375
PUBLICO;UNIVERSIDAD NACIONAL DE LAS ARTES;43;SEDE PIZON;306;0;4330600;2560;4301-6526;;;PINZON 1172;PINZON;1172;POINT(108627.985223 99196.2840611);BOCA;COMUNA 4;1161;C1161ADF;-34.63647435852969;-58.369203629539655
PUBLICO;UNIVERSIDAD NACIONAL DE LUJAN;44;SEDE CIUDAD DE BUENOS AIRES;304;0;4430400;2551;4962-7045/7026;4961-3268;HTTP://WWW.UNLU.EDU.AR/SEDE-CAPITAL.HTM;ECUADOR 871;ECUADOR;871;POINT(105219.549386 103236.833145);BALVANERA;COMUNA 3;1214;C1214ACM;-34.60007545717294;-58.40640069832111
PUBLICO;UNIVERSIDAD NACIONAL DE QUILMES;45;INSTITUTO DE ESTUDIOS SOBRE LA CIENCIA Y LA TECNOLOGIA;261;0;4526100;2552;4365-7100 INT. 5851;4305-6311;;SOLIS 1067;SOLIS;1067;POINT(106709.871387 100911.467853);CONSTITUCION;COMUNA 1;1078;C1078AAU;-34.62102789622324;-58.390136038594335
PUBLICO;UNIVERSIDAD NACIONAL DE SAN MARTIN;46;INSTITUTO DE CIENCIAS DE LA REHABILITACION Y EL MOVIMIENTO;259;0;4625900;2558;4576-0450;4576-0450;;DRAGONES 2201;DRAGONES;2201;POINT(101963.949221 108597.254123);BELGRANO;COMUNA 13;1428;C1428AZI;-34.55176711557663;-58.44190299602057
PUBLICO;UNIVERSIDAD NACIONAL DE SAN MARTIN;46;INSTITUTO DE INVESTIGACIONES SOBRE EL PATRIMONIO CULTURAL;265;0;4626500;2544;4301-4056;4301-4056;;"QUINQUELA MARTIN; BENITO 1784";"QUINQUELA MARTIN; BENITO";1784;POINT(108108.718666 98367.0191022);BARRACAS;COMUNA 4;1296;C1296ADJ;-34.64395364181759;-58.37485878281429
PUBLICO;UNIVERSIDAD NACIONAL DE TRES DE FEBRERO;47;SEDE BORGES;298;0;4729800;2502;4311-7447;43140022;;VIAMONTE 427;VIAMONTE;427;POINT(108279.667771 103276.038659);SAN NICOLAS;COMUNA 1;1053;C1053ABI;-34.59970193847264;-58.3730421772795
